Location,Year,1,2,3,4,5,6,7,8,9,10,11,12
SG GOLOK RANTAU PANJANG,2010.0000000000002,6.594419757091234,5.505123605347143,5.217225794983826,5.272539553013758,5.253166638059058,5.418359997436404,5.2590705750352695,5.24894362019405,5.722615156869896,5.998232614110286,6.483861271403857,6.948298711293806
SG GOLOK RANTAU PANJANG,2011.0,7.160565577188714,6.138654983257892,5.831700667118588,5.862883684849959,5.852594657691959,6.0260476141572,5.8526135739829614,5.87005616404754,6.307013193610525,6.585889599845322,7.075034305479031,7.547095369954991
SG GOLOK RANTAU PANJANG,2012.0000000000002,6.744304118953329,5.732387898908431,5.417402904458274,5.464094179143698,5.429473475903209,5.622124035596848,5.44726843047845,5.469948993638986,5.913994293683529,6.192672884728512,6.671517612979305,7.131484556331753
SG GOLOK RANTAU PANJANG,2013.0,6.853397446852763,5.807049371057603,5.512486853254327,5.5417139680700505,5.527602305690903,5.7149211752563716,5.542985811243026,5.549406357549828,5.998077295980729,6.276769142114669,6.7669261742129,7.228454756979928
SG GOLOK RANTAU PANJANG,2014.0000000000002,6.62470341783418,5.5460808310826595,5.256776249576839,5.31060729555232,5.283532516126061,5.446990427315235,5.293590548059478,5.297056047574752,5.755650906062264,6.03697360807326,6.506403560819598,6.97370995606753
SG GOLOK RANTAU PANJANG,2015.0,6.548625811602162,5.476727613614479,5.186253886153488,5.242869983398932,5.204508689691819,5.37658967705071,5.219735405967446,5.228279111492891,5.685000838395082,5.967612396811903,6.4316355470053574,6.897794260630593
SG GOLOK RANTAU PANJANG,2016.0,6.784753677418142,5.703020427270167,5.429407585292398,5.454826553343737,5.442925531112232,5.619480606853962,5.455691941733871,5.4514803572799995,5.9139468151070345,6.183667455253234,6.681401397899171,7.140158306461428
SG GOLOK RANTAU PANJANG,2017.0,6.944026431466748,5.920210014178117,5.609725606619245,5.655516552111095,5.627545700709348,5.8090511772185565,5.634788682976853,5.664154235601296,6.102033195890174,6.3773199035821495,6.858638698228561,7.324380002283028
SG GOLOK RANTAU PANJANG,2018.0,6.597909795983086,5.526320386235221,5.233764203080227,5.286708896614919,5.25075211140088,5.427068487495184,5.262535337041051,5.2786332516291,5.730662386417061,6.008987295548663,6.486968438771956,6.940313597082628
SG GOLOK RANTAU PANJANG,2019.0,6.589866750453259,5.48585695984133,5.21113414276035,5.249360681194165,5.231444706704538,5.398028811194003,5.24829454088002,5.244039861401439,5.703979037258467,5.987840999380268,6.4631600791790715,6.918569628265493
SG KELANTAN,1980.0,10.345871631984188,9.535835383660965,9.170344551231143,9.133143562886259,9.214137624657218,9.358432196766138,9.183099052319124,9.186362996778307,9.564305257060004,9.814099242577473,10.356197772729963,10.91967860701454
SG KELANTAN,1981.0,10.118379062279327,9.298562741041927,8.932053942847181,8.900387707025905,8.975708842732049,9.122784879744053,8.94364435158485,8.953628110451751,9.336617462625158,9.586626204076973,10.12620806105056,10.681854219662041
SG KELANTAN,1982.0,10.351368128485293,9.528903132717772,9.168804866005056,9.123848942681608,9.210872973209703,9.352221430033445,9.184140111303531,9.181961540141987,9.55918613250911,9.812221456214203,10.353797468909221,10.911418286742183
SG KELANTAN,1983.0,10.46308328932682,9.624402066434241,9.273053967217185,9.223458295986406,9.321629571886389,9.465162099093199,9.296590785446197,9.304033006940843,9.661726626002894,9.92798224902673,10.458555657374268,11.02371560270133
SG KELANTAN,1984.0,10.984819308786173,10.206197697883798,9.83560345826723,9.779048588317313,9.885216306911342,10.034183800905943,9.85529310316841,9.855638081684706,10.227158333524262,10.469124678903162,11.027427662890089,11.602446635674864
SG KELANTAN,1985.0,10.74077661134061,9.96792780884598,9.593383130400998,9.541128061965475,9.635418598491892,9.780507345438004,9.593743138335748,9.606823699185691,9.97515605956297,10.228004075517939,10.773630031072916,11.345216289494141
SG KELANTAN,1986.0,10.381276654369804,9.557131465631802,9.196765331672603,9.155167501434706,9.249442761027083,9.38460793042183,9.2122673936351,9.224179783867386,9.593141876413224,9.857857470853213,10.381774939147908,10.955478570214966
SG KELANTAN,1987.0,10.54336677398192,9.7311992043865,9.365673245599583,9.324359885038003,9.416197195067499,9.555530358791351,9.385635129229362,9.392746638042649,9.757373385857132,10.017029659146964,10.549374329692494,11.120001305868017
SG KELANTAN,1988.0,10.83047700870913,10.011674406702358,9.648370690463418,9.607484581188334,9.707429629461531,9.838447251111269,9.663560896215143,9.661178386580579,10.031643112194365,10.279853286451694,10.835079918268443,11.406179191247679
SG KELANTAN,1989.0,10.366626867322921,9.572342414900975,9.19787564934109,9.16733751124968,9.241001802895429,9.387573671281338,9.201998368725505,9.223508882224763,9.59572362130228,9.846160267475991,10.383930027016257,10.948203197951036
SG KELANTAN,1990.0,10.387228965418073,9.570582762064817,9.203288867279216,9.170348455496503,9.255523805628863,9.396062136381865,9.223552425307554,9.23461935528732,9.605424039316238,9.861137485397844,10.39289403238709,10.961533931248288
SG KELANTAN,1991.0,10.39681957070978,9.583423662742685,9.211287515256574,9.178930734144307,9.263908780410356,9.405156110167503,9.234412762176591,9.236967705275543,9.612459430347947,9.864955701933086,10.40494652828377,10.967515214259128
SG KELANTAN,1992.0,10.34910806943407,9.518876547086768,9.151101001730574,9.126239209824918,9.21034641652462,9.34551585161686,9.167209581387523,9.178840895732494,9.55426081395079,9.806939131637787,10.346821558464246,10.912463655930958
SG KELANTAN,1993.0,10.873050704074403,10.065986922136851,9.700677219116356,9.652036224369867,9.758908473140567,9.884915348827839,9.715940319624256,9.719433393889734,10.083682745381665,10.342650648879356,10.880096821012705,11.460067848775983
SG KELANTAN,1994.0,11.068640880428006,10.2703414911325,9.89513921158874,9.863568263604948,9.964564680179736,10.082928423523903,9.90895018987657,9.904976351644041,10.279374649283106,10.524818844583189,11.077819101651867,11.664294749104883
SG KELANTAN,1995.0,10.52060071302531,9.723376067425965,9.353364149875988,9.3156436053885,9.395190128030421,9.54373545640707,9.366513921717825,9.377622409466722,9.743819419773919,9.994971780969628,10.536036867048862,11.10068680649772
SG KELANTAN,1996.0,10.701112009719985,9.894361707645231,9.531801172312793,9.483403149295393,9.581525423900658,9.719751120299101,9.547823609197716,9.555692602891261,9.922955310550517,10.176511628714229,10.714790507241576,11.288504804081182
